Acanthastrea,Acrhelia,Acropora,Alveopora,Anacropora,Astrea,Astreopora,Australomussa,Barabattoia,Blastomussa,Bleaching,Cantharellus,Caryophyllia,Catalaphyllia,Caulastrea,Coelastrea,Coeloseris,Coeloseris mayeri,Coscinaraea,Coscinaria,Ctenactis,Culicia,Cycloseris,Cyphastrea,DHW_from_90th_HS>1,Dendrophyllia,Diaseris,Diploastrea,Diploastrea heliopora,Dipsastraea,Distichopora,ENSO,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Gardineroseris planulata,Goniastrea,Goniastrea favulus,Goniastrea pectinata,Goniastrea retiformis,Goniopora,Heliofungia,Heliopora,Herpolitha,Heteropsammia,Hydnophora,IOD,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Merulina,Micromussa,Millepora,Montastrea,Month,Montigyra,Montipora,Moselaya,Mycedium,Oulastrea crispata,Oulophyllia,Oxypora,Pachyseris,Pachyseris rugosa,Palauastrea,Pavona,Pavona clavus,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleurogyra,Pocillopora,Podabacia,Podobacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Reef_Andaman & Nicobar Islands,Reef_Ashmore Reef north-west Australia,Reef_Christmas Island Indian Ocean,Reef_Cocos Keeling Atolls Indian Ocean,Reef_Gulf of Kachchh,Reef_Gulf of Mannar,Reef_Houtman Abrolhos Islands west Australia,Reef_Kimberley Coast north-west Australia,Reef_Lakshadweep,Reef_Ningaloo Reef and coastal north-west Australia,Reef_Rowley Shoals west Australia,Reef_Scott Reef west Australia,Rhizopsammia,SST@90th_HS,SSTA@90th_HS,SST_MAX,SST_MIN,Salinity,Sandalolitha,Scapophyllia,Seriatopora,Siderastrea,Stylaster,Stylocoeniella,Stylophora,Symphyllia,Trachyphyllia,Tubastrea,Tubipora,Turbinaria,Year,fCO2,pH_total
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.78882975,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.4995215,1,1,1,1,0,0,1,1,0,0,0,9,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.905,0.6431966666666666,30.63,27.19,32.8202629375,0,0,1,1,0,0,1,1,0,0,0,1,2004,348.065013125,8.080373625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.3157,0,0,0,0,0,0,0.78882975,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.4995215,0,1,0,0,0,0,0,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.106,0.20291,29.57,26.02,36.489155,0,0,0,1,0,0,0,1,0,0,0,1,2004,413.75458,8.041187
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.78882975,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.4995215,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.09433333333333,0.85807,30.2,26.29,34.726315,0,0,1,0,0,0,1,1,0,0,0,1,2004,376.96198,8.06714
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0.78882975,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.4995215,0,1,1,0,0,0,1,1,0,0,0,9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.470333333333333,0.5077166666666667,29.08,26.5,35.62887695833333,0,0,1,0,0,0,1,1,0,0,0,0,2004,372.20015375,8.074118458333333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.6954988,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.3157046,1,1,1,1,0,0,1,1,0,0,0,10,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.24129032258065,0.8232709677419355,30.49,28.01,32.577459875,0,0,1,1,0,0,1,1,0,0,0,1,2004,346.864671875,8.08073175
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.6954988,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.3157046,0,1,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.48483870967742,0.7279483870967742,29.76,27.21,36.438053,0,0,0,1,0,0,0,1,0,0,0,1,2004,410.46918,8.044127
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.6954988,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.3157046,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.210967741935484,0.9588935483870968,30.38,26.45,34.56951,0,0,1,0,0,0,1,1,0,0,0,1,2004,368.44983,8.070899
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0.6954988,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.3157046,0,1,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.23451612903225,0.9167870967741936,29.89,27.69,35.57726891666667,0,0,1,0,0,0,1,1,0,0,0,0,2004,373.3599075,8.0730740625
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.7459009999999999,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.37050825,1,1,1,1,0,0,1,1,0,0,0,11,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.23733333333333,0.94093,29.93,27.99,32.528939875,0,0,1,1,0,0,1,1,0,0,0,1,2004,349.98586625,8.0790599375
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.7459009999999999,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.37050825,0,1,0,0,0,0,0,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,27.503333333333337,0.8016833333333333,28.37,24.51,36.43896,0,0,0,1,0,0,0,1,0,0,0,1,2004,390.4976,8.061253
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.7459009999999999,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.37050825,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.005333333333333,0.0090966666666666,28.97,26.66,34.269382,0,0,1,0,0,0,1,1,0,0,0,1,2004,365.55832,8.063586
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0.7459009999999999,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.37050825,0,1,1,0,0,0,1,1,0,0,0,11,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.375,0.8230866666666666,29.85,28.0,35.4907595,0,0,1,0,0,0,1,1,0,0,0,0,2004,375.15834708333335,8.070566916666666
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.7758965,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.0733115,1,1,1,1,0,0,1,1,0,0,0,12,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.43967741935484,0.5071354838709677,29.39,25.52,32.5226019375,0,0,1,1,0,0,1,1,0,0,0,1,2004,354.39606375,8.07397228125
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.7758965,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0733115,0,1,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25.95903225806452,1.0767,27.28,21.27,36.44297,0,0,0,1,0,0,0,1,0,0,0,1,2004,394.39435,8.058098
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.7758965,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.0733115,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27.44483870967742,-0.1951129032258064,28.47,25.55,33.825047,0,0,1,0,0,0,1,1,0,0,0,1,2004,362.88348,8.062548
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0.7758965,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0733115,0,1,1,0,0,0,1,1,0,0,0,12,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.821290322580648,0.4257483870967742,29.43,27.36,35.301702666666664,0,0,1,0,0,0,1,1,0,0,0,0,2004,377.3733104166667,8.067845583333334
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.7409918,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.1669401999999999,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27.94,0.3126354838709678,28.5,25.83,32.688004625,0,0,1,1,0,0,1,1,0,0,0,1,2005,349.94440375,8.0786254375
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.7409918,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.1669401999999999,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.548387096774192,-0.0480516129032258,25.26,18.71,36.389023,0,0,0,1,0,0,0,1,0,0,0,1,2005,407.07773,8.047009
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.7409918,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.1669401999999999,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,27.28838709677419,-0.1020064516129032,28.54,25.76,33.532776,0,0,1,0,0,0,1,1,0,0,0,1,2005,356.91632,8.067954
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0.7409918,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.1669401999999999,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.54548387096774,0.4393838709677419,29.09,27.12,34.871335125,0,0,1,0,0,0,1,1,0,0,0,0,2005,371.93690291666667,8.070204145833333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.8860015,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.1997525,1,1,1,1,0,0,1,1,0,0,0,2,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.376785714285717,0.58875,29.21,26.27,32.72125425,0,0,1,1,0,0,1,1,0,0,0,1,2005,349.6671025,8.08116
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.8860015,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.1997525,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,23.340714285714284,-0.3686392857142856,24.67,18.55,36.3417,0,0,0,1,0,0,0,1,0,0,0,1,2005,389.93463,8.062403
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.8860015,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.1997525,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,28.03464285714286,0.3082857142857143,29.42,26.69,33.646683,0,0,1,0,0,0,1,1,0,0,0,1,2005,358.7917,8.070429
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0.8860015,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.1997525,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.743571428571432,0.4378678571428572,29.07,27.17,34.65906404166667,0,0,1,0,0,0,1,1,0,0,0,0,2005,369.875645,8.070758541666667
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.976925,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.82992475,1,1,1,1,0,0,1,1,0,0,0,3,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.20225806451613,0.4522774193548387,30.27,26.54,32.7902245625,0,0,1,1,0,0,1,1,0,0,0,1,2005,360.41982875,8.07035053125
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.976925,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.82992475,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,24.55032258064516,-0.0889193548387096,26.23,21.29,36.325237,0,0,0,1,0,0,0,1,0,0,0,1,2005,390.99054,8.060626
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,0,0.976925,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.82992475,0,1,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.293225806451613,0.4241322580645161,30.86,27.44,33.888897,0,0,1,0,0,0,1,1,0,0,0,1,2005,370.36993,8.06491
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,0,0,0,1,0,0.976925,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.82992475,0,1,1,0,0,0,1,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.258064516129032,0.234016129032258,30.07,27.68,34.560166208333335,0,0,1,0,0,0,1,1,0,0,0,0,2005,369.05890625,8.071335145833332
0,0,1,1,0,0,1,0,0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,2.4114,1,0,1,1,1,0,0.66513675,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.33495425,1,1,1,1,0,0,1,1,0,0,0,4,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.758333333333333,1.0848166666666663,31.9,28.36,32.8723905625,0,0,1,1,0,0,1,1,0,0,0,1,2005,371.621098125,8.05925921875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.66513675,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.33495425,0,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.633333333333333,0.1759133333333333,28.32,24.33,36.351353,0,0,0,1,0,0,0,1,0,0,0,1,2005,406.4844,8.047785
0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6629,1,0,0,0,1,0,0.66513675,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.33495425,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30.619666666666667,0.7258333333333333,32.11,28.58,34.041504,0,0,1,0,0,0,1,1,0,0,0,1,2005,370.18927,8.064049
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4657,1,0,0,0,1,0,0.66513675,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.33495425,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.187,0.5452633333333333,31.4,28.5,34.6988245,0,0,1,0,0,0,1,1,0,0,0,0,2005,373.74314875,8.067827041666666
0,0,1,1,0,0,1,0,0,0,1.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.1143,1,0,1,1,1,0,0.4341806,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0.1015552,1,1,1,1,0,0,1,1,0,0,0,5,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.64354838709677,0.9310903225806452,31.96,28.9,32.957407125,0,0,1,1,0,0,1,1,0,0,0,1,2005,364.298644375,8.066640625
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0.4341806,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.1015552,0,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.806451612903224,0.4417903225806451,30.18,26.81,36.459198,0,0,0,1,0,0,0,1,0,0,0,1,2005,408.5712,8.0462265
0,0,1,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6629,1,0,0,0,1,0,0.4341806,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.1015552,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30.47741935483871,0.7611258064516129,31.97,28.03,34.234833,0,0,1,0,0,0,1,1,0,0,0,1,2005,371.02673,8.062772
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.64,1,0,0,0,1,0,0.4341806,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.1015552,0,1,1,0,0,0,1,1,0,0,0,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.7241935483871,0.9088774193548388,31.39,29.3,34.995035625,0,0,1,0,0,0,1,1,0,0,0,0,2005,373.774485,8.069647083333333
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.1143,1,0,1,1,1,0,0.2526195,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.3325375,1,1,1,1,0,0,1,1,0,0,0,6,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29.662666666666667,0.6955533333333334,30.68,27.75,33.0102040625,0,0,1,1,0,0,1,1,0,0,0,1,2005,359.92101375,8.07078875
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9329,0,0,0,0,0,0,0.2526195,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.3325375,0,1,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,29.547,0.7958266666666667,30.44,27.15,36.553066,0,0,0,1,0,0,0,1,0,0,0,1,2005,403.70676,8.050479
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6629,1,0,0,0,1,0,0.2526195,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.3325375,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.586666666666662,0.6766933333333333,30.9,24.6,34.413303,0,0,1,0,0,0,1,1,0,0,0,1,2005,384.55246,8.05178
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.64,1,0,0,0,1,0,0.2526195,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.3325375,0,1,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.669666666666668,0.82438,30.88,27.91,35.23342025,0,0,1,0,0,0,1,1,0,0,0,0,2005,367.4141845833333,8.07662
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,3.1143,1,0,1,1,1,0,0.0589206,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.319384,1,1,1,1,0,0,1,1,0,0,0,7,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.988387096774197,0.7496967741935484,29.8,27.82,32.9112301875,0,0,1,1,0,0,1,1,0,0,0,1,2005,355.43296,8.07387134375
1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9329,0,0,0,0,0,0,0.0589206,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.319384,0,1,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,28.341290322580647,0.1147806451612903,29.2,26.51,36.557266,0,0,0,1,0,0,0,1,0,0,0,1,2005,416.65433,8.039254
0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6629,1,0,0,0,1,0,0.0589206,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.319384,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29.337419354838712,0.6581483870967741,30.2,24.42,34.675198,0,0,1,0,0,0,1,1,0,0,0,1,2005,411.11786,8.034088
1,0,1,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.64,1,0,0,0,1,0,0.0589206,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.319384,0,1,1,0,0,0,1,1,0,0,0,7,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.00258064516129,0.0953225806451612,28.63,26.79,35.490487375,0,0,1,0,0,0,1,1,0,0,0,0,2005,369.06572166666666,8.076379291666667
0,0,1,1,0,0,1,0,0,0,0.0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.0,1,0,1,1,1,0,0.11461175,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,-0.0026225,1,1,1,1,0,0,1,1,0,0,0,8,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.648709677419355,0.6634032258064516,29.5,27.67,32.970071250000004,0,0,1,1,0,0,1,1,0,0,0,1,2005,351.647883125,8.0779615625
